nome,instituicao_ensino_aluno,idade_aluno,anos_pm,fase,ponto_virada,inde,inde_conceito,pedra,destaque_ieg,destaque_ida,destaque_ipv,iaa,ieg,ips,ida,ipp,ipv,ian,ano,dt_pst
ALUNO-171,,,,4,Não,7.304860777777779,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.91667,8.255555555555556,7.5,7.633333333333333,7.1875,6.83333,5,2022,2025-01-19
ALUNO-172,,,,1,Não,6.407077164021164,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.41668,8.32010582010582,5,5.75,5.625,6.94444,5,2022,2025-01-19
ALUNO-175,,,,4,Não,7.540822106753813,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.33334,7.676334422657952,7.5,6.111111111111111,7.5,7.249995,10,2022,2025-01-19
ALUNO-176,,,,3,Não,5.096608405982907,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.66666,7.391025641025641,5,2.888888888888889,5.15625,4.2916725,5,2022,2025-01-19
ALUNO-177,,,,0,Não,8.27865517948718,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,8.964102564102564,7.5,8.783333333333333,5.625,7.33333,10,2022,2025-01-19
ALUNO-178,,,,0,Não,7.205336595776773,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.500020000000001,9.547511312217194,7.5,3.416666666666667,5.625,7.249995,10,2022,2025-01-19
ALUNO-179,,,,2,Não,7.68295498989899,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.83334,8.69949494949495,7.5,9.5,6.875,7.111109999999999,5,2022,2025-01-19
ALUNO-180,,,,0,Não,6.039586333333334,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,7.916666666666666,6.25,3.5,5.3125,6.000005,5,2022,2025-01-19
ALUNO-181,,,,0,Não,7.910768840791018,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,9.105915870621754,7.5,8.083333333333332,6.5625,8.333335,5,2022,2025-01-19
ALUNO-182,,,,0,Não,7.093227724696356,,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,6.518218623481781,6.875,6,4.6875,7.41666,10,2022,2025-01-19
ALUNO-185,,,,0,Não,7.617045315375983,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.500020000000001,8.243546576879911,8.125,8.8,5.625,7.41667,5,2022,2025-01-19
ALUNO-191,,,,1,Não,6.709725111111111,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,8.722222222222221,5,6.5,4.375,6.388893333333333,5,2022,2025-01-19
ALUNO-192,,,,2,Não,6.722024920634921,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.500020000000001,8.103174603174603,7.5,5,6.458333333333334,6.777773333333331,5,2022,2025-01-19
ALUNO-193,,,,4,Não,7.174196928571429,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.75001,9.038690476190476,5.625,5.566666666666666,7.65625,7.7499975,5,2022,2025-01-19
ALUNO-195,,,,2,Não,6.745479946323136,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.50002,8.046833064949007,7.5,4.833333333333333,6.25,7.722223333333334,5,2022,2025-01-19
ALUNO-196,,,,3,Não,7.254680434997751,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.16668,8.535551619433198,5.625,7.055555555555554,7.65625,6.95833,5,2022,2025-01-19
ALUNO-197,,,,4,Sim,8.354717840548341,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.00002,8.751352813852813,5.625,7.688888888888889,8.125,8.458337499999999,10,2022,2025-01-19
ALUNO-200,,,,4,Não,6.874873274934217,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.91667,7.10179526355997,7.5,5.611111111111112,7.65625,7.625,5,2022,2025-01-19
ALUNO-201,,,,5,Não,6.438413142857143,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.33334,6.047619047619048,7.5,4.033333333333333,7.5,7.944443333333334,5,2022,2025-01-19
ALUNO-203,,,,2,Não,7.329169333333334,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,9,6.875,5.5,6.25,5.833336666666667,10,2022,2025-01-19
ALUNO-204,,,,1,Não,6.575002222222222,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.000020000000001,7.444444444444445,7.5,4.5,6.25,7.555556666666667,5,2022,2025-01-19
ALUNO-205,,,,0,Não,7.664923985754986,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.500020000000001,8.262108262108262,7.5,9.166666666666666,5.625,7.583335,5,2022,2025-01-19
ALUNO-207,,,,3,Não,4.571673982861744,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0,3.724695192086496,7.5,3.722222222222223,6.40625,5.9583275,5,2022,2025-01-19
ALUNO-211,,,,1,Não,7.856571887125221,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,8.935626102292769,7.5,8.416666666666668,6.25,8.055556666666666,5,2022,2025-01-19
ALUNO-212,,,,0,Não,6.344244591269144,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,8.944141289679047,4.375,6.766666666666666,2.8125,5.166655,5,2022,2025-01-19
ALUNO-214,,,,2,Não,6.417875178463399,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,8.832425892317,5.625,4.75,3.333333333333333,6.777773333333334,5,2022,2025-01-19
ALUNO-217,,,,2,Sim,8.48808864197531,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.91668,9.876543209876544,7.5,8.133333333333333,6.666666666666666,8.888893333333334,10,2022,2025-01-19
ALUNO-218,,,,1,Sim,8.362568122807017,,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,9.031578947368422,7.5,6.916666666666666,6.5625,9.083335,10,2022,2025-01-19
ALUNO-219,,,,2,Não,5.810649259259259,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,10.00002,5.296296296296296,7.5,2.666666666666667,6.458333333333334,6.611106666666666,5,2022,2025-01-19
ALUNO-220,,,,1,Não,6.631987865319865,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,9.326599326599329,7.5,3.75,5.833333333333334,6.166663333333333,5,2022,2025-01-19
ALUNO-221,,,,3,Não,4.932115107932876,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.75001,3.613701372997712,7.5,2.666666666666667,6.09375,4.7083275,5,2022,2025-01-19
ALUNO-224,,,,1,Não,6.606168554778556,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,8.607226107226108,7.5,3.333333333333333,5.625,7.277773333333333,5,2022,2025-01-19
ALUNO-225,,,,5,Não,6.957316284888314,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.16668,7.085185035552683,5,7.388888888888888,8.125,6.6666675,5,2022,2025-01-19
ALUNO-228,,,,1,Não,5.312964074074074,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,10.00002,4.87037037037037,6.875,1.5,5.625,6.44444,5,2022,2025-01-19
ALUNO-229,,,,0,Não,6.025962871794872,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.000020000000001,5.10897435897436,5,8,4.375,5.83333,5,2022,2025-01-19
ALUNO-232,,,,6,Sim,7.676832382089068,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.33334,8.191793021556448,8.125,6.688888888888889,8.4375,8.55556,5,2022,2025-01-19
ALUNO-233,,,,0,Não,7.560770897435898,,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,7.287179487179487,7.5,6.600000000000001,5,7.916665,10,2022,2025-01-19
ALUNO-234,,,,0,Não,8.121155846153847,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,8.697435897435899,6.25,9.033333333333331,5,7.5,10,2022,2025-01-19
ALUNO-235,,,,4,Não,6.922391887729286,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.66666,7.725859160868649,6.875,5.677777777777778,6.875,5.9999925,10,2022,2025-01-19
ALUNO-236,,,,0,Não,8.207451124949126,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.500020000000001,8.958078958078957,7.5,8.766666666666667,5.625,7.5,10,2022,2025-01-19
ALUNO-237,,,,2,Não,6.622459534891997,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,7.230347674459984,7.5,4,6.041666666666667,8.111106666666666,5,2022,2025-01-19
ALUNO-239,,,,1,Não,6.309259592592594,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.500020000000001,7.462962962962964,5.625,6.75,4.375,5.583325,5,2022,2025-01-19
ALUNO-241,,,,2,Não,4.55608576514307,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.916679999999999,4.405425492382014,5,2.5,4.166666666666666,4.83333,5,2022,2025-01-19
ALUNO-242,,,,2,Não,6.454070897064289,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,8.325901151988107,6.875,3.333333333333333,6.458333333333334,6.944443333333333,5,2022,2025-01-19
ALUNO-244,,,,0,Não,8.143474555555557,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,8.944444444444445,7.5,8.283333333333333,5.3125,7.333335,10,2022,2025-01-19
ALUNO-245,,,,0,Não,5.246467903133903,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.500020000000001,5.765669515669515,7.5,3.8,0,6.16666,5,2022,2025-01-19
ALUNO-246,,,,1,Não,6.736315131313132,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,7.473232323232324,6.875,5.25,6.041666666666667,7.5,5,2022,2025-01-19
ALUNO-247,,,,1,Não,6.300611568922306,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,10.00002,7.888471177944862,6.875,4.166666666666667,4.6875,6.16666,5,2022,2025-01-19
ALUNO-248,,,,1,Não,7.660716285714286,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,9.428571428571429,7.5,7.5,6.25,7.5,5,2022,2025-01-19
ALUNO-250,,,,0,Não,8.361187897435897,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.00002,9.087179487179489,6.25,9.25,4.6875,8,10,2022,2025-01-19
ALUNO-251,,,,2,Sim,8.011927248035915,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.000020000000001,7.906846240179574,7.5,7.833333333333334,6.25,8.444446666666668,10,2022,2025-01-19
ALUNO-252,,,,0,Não,7.755061190476191,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,9.285714285714285,7.5,8.666666666666666,5.3125,7.416665,5,2022,2025-01-19
ALUNO-253,,,,0,Não,7.416668,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,10,6.875,6,5.625,7.58333,5,2022,2025-01-19
ALUNO-254,,,,0,Não,7.775658894736842,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,9.649122807017545,7.5,5.416666666666666,5.625,7.499995,10,2022,2025-01-19
ALUNO-255,,,,0,Não,8.397956545454546,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.00002,9.06060606060606,7.5,8.366666666666667,5.625,8,10,2022,2025-01-19
ALUNO-256,,,,1,Não,8.000000666666667,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.416679999999999,9.583333333333334,7.5,7.5,6.25,7.33333,10,2022,2025-01-19
ALUNO-257,,,,2,Não,7.585228383838384,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,8.585858585858585,7.5,8.5,6.458333333333334,6.611106666666666,5,2022,2025-01-19
ALUNO-258,,,,0,Não,5.790196511753241,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.916679999999999,5.72182089209953,4.375,5.666666666666666,5,6.416655,5,2022,2025-01-19
ALUNO-260,,,,0,Não,7.56313707440925,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,8.607340372046254,7.5,7.5,6.25,7.833335,5,2022,2025-01-19
ALUNO-262,,,,7,Não,7.054851281182869,,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.75001,5.245783628136569,6.25,6.844444444444444,7.8125,6.777773333333332,10,2022,2025-01-19
ALUNO-263,,,,7,Não,6.591127006535949,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,0,7.947303921568628,5.625,5.577777777777778,8.125,7.555553333333333,10,2022,2025-01-19
ALUNO-264,,,,1,Não,7.035319904761904,,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,10.00002,6.773809523809523,7.5,6.75,6.25,7.27778,5,2022,2025-01-19
ALUNO-266,,,,2,Sim,7.834006201914523,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,8.13529767623928,5.625,7,6.666666666666666,8.38889,10,2022,2025-01-19
